station,date,prcp,tobs
USC00519397,27/02/2012,1.5,22.2
USC00519397,28/02/2012,0,22.8
USC00519397,29/02/2012,0,23.3
USC00519397,1/03/2012,1.5,22.8
USC00519397,2/03/2012,0,19.4
USC00519397,3/03/2012,0.8,21.7
USC00519397,4/03/2012,0.3,22.2
USC00519397,5/03/2012,27.4,19.4
USC00519397,6/03/2012,101.6,20.6
USC00519397,7/03/2012,61.5,19.4
USC00519397,8/03/2012,0.5,20.6
USC00519397,9/03/2012,4.8,18.9
USC00519397,10/03/2012,1.5,22.8
USC00519397,11/03/2012,0,23.3
USC00519397,12/03/2012,0.8,21.7
USC00519397,13/03/2012,0,22.2
USC00519397,14/03/2012,0,22.8
USC00519397,15/03/2012,0,21.7
USC00519397,16/03/2012,1.3,22.2
USC00519397,17/03/2012,0,22.8
USC00519397,18/03/2012,0,22.2
USC00519397,19/03/2012,0,22.8
USC00519397,20/03/2012,0,20.6
USC00519397,21/03/2012,0,22.8
USC00519397,22/03/2012,0.8,23.3
USC00519397,23/03/2012,0.3,22.2
USC00519397,24/03/2012,0,23.3
USC00519397,25/03/2012,0,23.3
USC00519397,26/03/2012,2.8,22.2
USC00519397,27/03/2012,0.8,21.1
USC00519397,28/03/2012,0.5,21.7
USC00519397,29/03/2012,0,22.2
USC00519397,30/03/2012,0,22.8
USC00519397,31/03/2012,0,23.3
USC00519397,1/04/2012,0,22.8
USC00519397,2/04/2012,0,23.3
USC00519397,3/04/2012,0,23.9
USC00519397,4/04/2012,0,23.3
USC00519397,5/04/2012,4.8,23.3
USC00519397,6/04/2012,0,23.3
USC00519397,7/04/2012,0.8,23.3
USC00519397,8/04/2012,0,23.3
USC00519397,9/04/2012,1.8,22.2
USC00519397,10/04/2012,1.3,20.6
USC00519397,11/04/2012,1.5,21.7
USC00519397,12/04/2012,0,21.1
USC00519397,13/04/2012,0.8,21.7
USC00519397,14/04/2012,0,21.1
USC00519397,15/04/2012,0.3,23.9
USC00519397,16/04/2012,0.3,23.9
USC00519397,17/04/2012,0,23.9
USC00519397,18/04/2012,0,23.9
USC00519397,19/04/2012,0,23.9
USC00519397,20/04/2012,0,23.9
USC00519397,21/04/2012,0.3,23.3
USC00519397,22/04/2012,1,20.6
USC00519397,23/04/2012,0.8,22.8
USC00519397,24/04/2012,0,22.8
USC00519397,25/04/2012,0,23.9
USC00519397,26/04/2012,0,23.3
USC00519397,27/04/2012,0,23.9
USC00519397,28/04/2012,0,24.4
USC00519397,29/04/2012,0,23.9
USC00519397,30/04/2012,0,23.9
USC00519397,1/05/2012,0,23.9
USC00519397,2/05/2012,0,23.9
USC00519397,3/05/2012,0,23.9
USC00519397,4/05/2012,0,23.9
USC00519397,5/05/2012,1,23.3
USC00519397,6/05/2012,0,23.9
USC00519397,7/05/2012,0,23.3
USC00519397,8/05/2012,0,23.9
USC00519397,9/05/2012,0,23.3
USC00519397,10/05/2012,0,23.3
USC00519397,11/05/2012,0,23.9
USC00519397,12/05/2012,0,23.9
USC00519397,13/05/2012,0,22.2
USC00519397,14/05/2012,0,23.3
USC00519397,15/05/2012,0,23.3
USC00519397,16/05/2012,0,23.9
USC00519397,17/05/2012,0,24.4
USC00519397,18/05/2012,0,25
USC00519397,19/05/2012,0,25
USC00519397,20/05/2012,0,25
USC00519397,21/05/2012,0,24.4
USC00519397,22/05/2012,0,25
USC00519397,23/05/2012,0,24.4
USC00519397,24/05/2012,0,25.6
USC00519397,25/05/2012,0,25
USC00519397,26/05/2012,0,24.4
USC00519397,27/05/2012,0,24.4
USC00519397,28/05/2012,0,25
USC00519397,29/05/2012,0,24.4
USC00519397,30/05/2012,0,24.4
USC00519397,31/05/2012,0.3,22.8
USC00519397,1/06/2012,0.5,24.4
USC00519397,2/06/2012,0.5,24.4
USC00519397,3/06/2012,0,23.9
USC00519397,4/06/2012,0,25
USC00519397,5/06/2012,0,25
USC00519397,6/06/2012,0,24.4
USC00519397,7/06/2012,0,25.6
USC00519397,8/06/2012,,25
USC00519397,9/06/2012,,24.4
USC00519397,10/06/2012,0,25
USC00519397,11/06/2012,0,24.4
USC00519397,12/06/2012,0,24.4
USC00519397,13/06/2012,0,25
USC00519397,14/06/2012,0,25
USC00519397,15/06/2012,0,25.6
USC00519397,16/06/2012,0,25
USC00519397,17/06/2012,0,25
USC00519397,18/06/2012,0,25
USC00519397,19/06/2012,0,24.4
USC00519397,20/06/2012,0,23.9
USC00519397,21/06/2012,0,24.4
USC00519397,22/06/2012,0,24.4
USC00519397,23/06/2012,0,25
USC00519397,24/06/2012,0,24.4
USC00519397,25/06/2012,0.8,22.8
USC00519397,26/06/2012,3.8,22.8
USC00519397,27/06/2012,0.3,23.9
USC00519397,28/06/2012,0,25
USC00519397,29/06/2012,1.3,24.4
USC00519397,30/06/2012,0,25
USC00519397,1/07/2012,0,24.4
USC00519397,2/07/2012,0,25
USC00519397,3/07/2012,1,23.3
USC00519397,4/07/2012,0.3,25
USC00519397,5/07/2012,0.8,25
USC00519397,6/07/2012,0,25.6
USC00519397,7/07/2012,1,24.4
USC00519397,8/07/2012,0,25
USC00519397,9/07/2012,,25
USC00519397,10/07/2012,0,24.4
USC00519397,11/07/2012,0,24.4
USC00519397,12/07/2012,0,24.4
USC00519397,13/07/2012,0,25
USC00519397,14/07/2012,0,25.6
USC00519397,15/07/2012,0,25
USC00519397,16/07/2012,0.3,25.6
USC00519397,17/07/2012,0,25.6
USC00519397,18/07/2012,0,25.6
USC00519397,19/07/2012,0,23.9
USC00519397,20/07/2012,0,25
USC00519397,21/07/2012,0,24.4
USC00519397,22/07/2012,0,24.4
USC00519397,23/07/2012,0,26.1
USC00519397,24/07/2012,0,25
USC00519397,25/07/2012,0,25
USC00519397,26/07/2012,0.5,25
USC00519397,27/07/2012,0,25
USC00519397,28/07/2012,0,25
USC00519397,29/07/2012,0.3,22.8
USC00519397,30/07/2012,0.3,25.6
USC00519397,31/07/2012,0,25.6
USC00519397,1/08/2012,0,26.1
USC00519397,2/08/2012,0,25.6
USC00519397,3/08/2012,0,25.6
USC00519397,4/08/2012,0,25.6
USC00519397,5/08/2012,0,25.6
USC00519397,6/08/2012,0,25
USC00519397,7/08/2012,0,25
USC00519397,8/08/2012,0.5,25.6
USC00519397,9/08/2012,0,25.6
USC00519397,10/08/2012,0,24.4
USC00519397,11/08/2012,0,23.9
USC00519397,12/08/2012,0,25.6
USC00519397,13/08/2012,0,25.6
USC00519397,14/08/2012,0,25
USC00519397,15/08/2012,0.3,26.1
USC00519397,16/08/2012,0,25.6
USC00519397,17/08/2012,0,25.6
USC00519397,18/08/2012,,25
USC00519397,19/08/2012,,24.4
USC00519397,20/08/2012,0,26.1
USC00519397,21/08/2012,0,25
USC00519397,22/08/2012,0.8,25
USC00519397,23/08/2012,0,25.6
USC00519397,24/08/2012,0,25.6
USC00519397,25/08/2012,0,25.6
USC00519397,26/08/2012,0,25.6
USC00519397,27/08/2012,0.5,22.8
USC00519397,28/08/2012,25.4,23.9
USC00519397,29/08/2012,0.5,25.6
USC00519397,30/08/2012,1,25.6
USC00519397,31/08/2012,0,25.6
USC00519397,1/09/2012,0.3,25
USC00519397,2/09/2012,1,24.4
USC00519397,3/09/2012,1.5,25
USC00519397,4/09/2012,0,25
USC00519397,5/09/2012,0.3,23.9
USC00519397,6/09/2012,1,25
USC00519397,7/09/2012,0,23.9
USC00519397,8/09/2012,1.5,25.6
USC00519397,9/09/2012,0,24.4
USC00519397,10/09/2012,0,25
USC00519397,11/09/2012,0,25
USC00519397,12/09/2012,0.5,24.4
USC00519397,13/09/2012,1.3,24.4
USC00519397,14/09/2012,1,25.6
USC00519397,15/09/2012,0,25.6
USC00519397,16/09/2012,0,25
USC00519397,17/09/2012,0,25.6
USC00519397,18/09/2012,1.5,21.7
USC00519397,19/09/2012,0,23.3
USC00519397,20/09/2012,1.8,24.4
USC00519397,21/09/2012,2,25
USC00519397,22/09/2012,0,25
USC00519397,23/09/2012,1,24.4
USC00519397,24/09/2012,0,25
USC00519397,25/09/2012,0,24.4
USC00519397,26/09/2012,0.3,24.4
USC00519397,27/09/2012,0.5,25.6
USC00519397,28/09/2012,0,25.6
USC00519397,29/09/2012,0,25
USC00519397,30/09/2012,0.5,23.9
USC00519397,1/10/2012,0,25.6
USC00519397,2/10/2012,0,23.3
USC00519397,3/10/2012,0,23.9
USC00519397,4/10/2012,0,25
USC00519397,5/10/2012,0,22.8
USC00519397,6/10/2012,0.8,22.8
USC00519397,7/10/2012,0,24.4
USC00519397,8/10/2012,0,25.6
USC00519397,9/10/2012,0,23.9
USC00519397,10/10/2012,0,23.9
USC00519397,11/10/2012,0,26.7
USC00519397,12/10/2012,0,25.6
USC00519397,13/10/2012,0,26.1
USC00519397,14/10/2012,0,25.6
USC00519397,15/10/2012,0.5,25.6
USC00519397,16/10/2012,0,25
USC00519397,17/10/2012,0,22.2
USC00519397,18/10/2012,0,23.9
USC00519397,19/10/2012,0,25
USC00519397,20/10/2012,0,25.6
USC00519397,21/10/2012,0,25
USC00519397,22/10/2012,0,24.4
USC00519397,23/10/2012,0,25.6
USC00519397,24/10/2012,0,25.6
USC00519397,25/10/2012,0,24.4
USC00519397,26/10/2012,0,24.4
USC00519397,27/10/2012,0,23.3
USC00519397,28/10/2012,0.5,25
USC00519397,29/10/2012,1,25
USC00519397,30/10/2012,0,24.4
USC00519397,31/10/2012,0.5,25.6
USC00519397,1/11/2012,0,21.7
USC00519397,2/11/2012,0,21.1
USC00519397,3/11/2012,0,23.3
USC00519397,4/11/2012,0,21.7
USC00519397,5/11/2012,0,20.6
USC00519397,6/11/2012,0,24.4
USC00519397,7/11/2012,0,25
USC00519397,8/11/2012,0,25
USC00519397,9/11/2012,0.8,24.4
USC00519397,10/11/2012,0,23.9
USC00519397,11/11/2012,0,24.4
USC00519397,12/11/2012,0,25
USC00519397,13/11/2012,1.5,25
USC00519397,14/11/2012,0,25
USC00519397,15/11/2012,2,23.9
USC00519397,16/11/2012,0.8,22.8
USC00519397,17/11/2012,0.3,23.3
USC00519397,18/11/2012,0.8,24.4
USC00519397,19/11/2012,0,23.9
USC00519397,20/11/2012,0,23.9
USC00519397,21/11/2012,0,21.7
USC00519397,22/11/2012,0,20.6
USC00519397,23/11/2012,0,21.7
USC00519397,24/11/2012,0.5,20.6
USC00519397,25/11/2012,0,23.3
USC00519397,26/11/2012,1.5,22.2
USC00519397,27/11/2012,0,23.3
USC00519397,28/11/2012,0,18.3
USC00519397,29/11/2012,0,19.4
USC00519397,30/11/2012,0,18.3
USC00519397,1/12/2012,0,18.3
USC00519397,2/12/2012,0,21.7
USC00519397,3/12/2012,0,24.4
USC00519397,4/12/2012,5.1,21.1
USC00519397,5/12/2012,0.3,24.4
USC00519397,6/12/2012,,20.6
USC00519397,7/12/2012,,20.6
USC00519397,8/12/2012,0,20.6
USC00519397,9/12/2012,0,23.3
USC00519397,10/12/2012,0,24.4
USC00519397,11/12/2012,0,23.3
USC00519397,12/12/2012,0,22.8
USC00519397,13/12/2012,3.6,22.8
USC00519397,14/12/2012,2.3,23.3
USC00519397,15/12/2012,0.3,22.8
USC00519397,16/12/2012,0.5,22.8
USC00519397,17/12/2012,0.5,22.8
USC00519397,18/12/2012,3,23.3
USC00519397,19/12/2012,0,23.3
USC00519397,20/12/2012,2.5,21.7
USC00519397,21/12/2012,0,22.8
USC00519397,22/12/2012,0,22.2
USC00519397,23/12/2012,0,17.8
USC00519397,24/12/2012,0,18.9
USC00519397,26/12/2012,0.8,22.8
USC00519397,27/12/2012,0,22.2
USC00519397,28/12/2012,0,18.3
USC00519397,29/12/2012,0,17.8
USC00519397,30/12/2012,0,20.6
USC00519397,31/12/2012,1,20
USC00519397,1/01/2013,0.5,21.7
USC00519397,2/01/2013,3.3,21.7
USC00519397,3/01/2013,5.8,20.6
USC00519397,4/01/2013,1,22.2
USC00519397,5/01/2013,0.8,22.2
USC00519397,6/01/2013,1,22.8
USC00519397,7/01/2013,1,22.2
USC00519397,8/01/2013,0,22.2
USC00519397,9/01/2013,2.3,21.7
USC00519397,10/01/2013,,22.2
USC00519397,11/01/2013,,22.2
USC00519397,12/01/2013,0,21.1
USC00519397,13/01/2013,0,20
USC00519397,14/01/2013,0,23.3
USC00519397,15/01/2013,10.2,17.2
USC00519397,16/01/2013,0,14.4
USC00519397,17/01/2013,0,16.7
USC00519397,18/01/2013,0,15.6
USC00519397,19/01/2013,0,15.6
USC00519397,20/01/2013,0,19.4
USC00519397,21/01/2013,0,21.7
USC00519397,22/01/2013,0,21.1
USC00519397,23/01/2013,0,21.7
USC00519397,24/01/2013,3.6,20
USC00519397,25/01/2013,10.9,17.8
USC00519397,26/01/2013,0,18.3
USC00519397,27/01/2013,0,22.8
USC00519397,28/01/2013,28.7,18.9
USC00519397,29/01/2013,1,20
USC00519397,30/01/2013,0,17.8
USC00519397,31/01/2013,0,21.7
USC00519397,1/02/2013,0,21.7
USC00519397,2/02/2013,0,22.2
USC00519397,3/02/2013,0,19.4
USC00519397,4/02/2013,0,21.7
USC00519397,5/02/2013,0,21.7
USC00519397,6/02/2013,1,21.1
USC00519397,7/02/2013,1,21.7
USC00519397,8/02/2013,0,22.2
USC00519397,9/02/2013,0.3,19.4
USC00519397,10/02/2013,0,22.2
USC00519397,11/02/2013,0,21.1
USC00519397,12/02/2013,0,21.1
USC00519397,13/02/2013,0,20.6
USC00519397,14/02/2013,0,20.6
USC00519397,15/02/2013,0,21.7
USC00519397,16/02/2013,0,21.7
USC00519397,17/02/2013,0,21.7
USC00519397,18/02/2013,0,21.7
USC00519397,19/02/2013,2.3,21.7
USC00519397,20/02/2013,2.3,21.7
USC00519397,21/02/2013,1.8,21.7
USC00519397,22/02/2013,7.9,22.2
USC00519397,23/02/2013,3.8,21.7
USC00519397,24/02/2013,1,21.7
USC00519397,25/02/2013,0,21.7
USC00519397,26/02/2013,0.3,21.7
USC00519397,27/02/2013,0.8,21.7
USC00519397,28/02/2013,0,22.2
USC00519397,1/03/2013,0,21.7
USC00519397,2/03/2013,0,22.2
USC00519397,3/03/2013,0,22.2
USC00519397,4/03/2013,0,21.1
USC00519397,5/03/2013,0,21.7
USC00519397,6/03/2013,0,21.7
USC00519397,7/03/2013,0,18.3
USC00519397,8/03/2013,0,17.8
USC00519397,9/03/2013,0.5,22.8
USC00519397,10/03/2013,32.8,20
USC00519397,11/03/2013,20.3,17.2
USC00519397,12/03/2013,0.3,18.9
USC00519397,13/03/2013,0,17.2
USC00519397,14/03/2013,0,18.9
USC00519397,15/03/2013,0,17.8
USC00519397,16/03/2013,0,20.6
USC00519397,17/03/2013,0,16.7
USC00519397,18/03/2013,0,17.8
USC00519397,19/03/2013,0,18.9
USC00519397,20/03/2013,0,20.6
USC00519397,21/03/2013,0,21.7
USC00519397,22/03/2013,0,23.3
USC00519397,23/03/2013,0.5,22.2
USC00519397,24/03/2013,0,21.7
USC00519397,25/03/2013,8.1,20
USC00519397,26/03/2013,0,20.6
USC00519397,27/03/2013,0,21.7
USC00519397,28/03/2013,7.6,22.2
USC00519397,29/03/2013,1.5,21.1
USC00519397,30/03/2013,0.3,21.1
USC00519397,31/03/2013,6.4,17.8
USC00519397,1/04/2013,0,17.2
USC00519397,2/04/2013,0,16.1
USC00519397,3/04/2013,0,19.4
USC00519397,4/04/2013,0,20
USC00519397,5/04/2013,0,22.8
USC00519397,6/04/2013,0.8,23.3
USC00519397,7/04/2013,0,21.7
USC00519397,8/04/2013,0,23.3
USC00519397,9/04/2013,0,23.3
USC00519397,10/04/2013,0,23.3
USC00519397,11/04/2013,0.3,25
USC00519397,12/04/2013,0,23.9
USC00519397,13/04/2013,0,23.9
USC00519397,14/04/2013,0,24.4
USC00519397,15/04/2013,20.3,22.2
USC00519397,16/04/2013,2,21.1
USC00519397,17/04/2013,0,25
USC00519397,18/04/2013,0,23.9
USC00519397,19/04/2013,0.3,23.9
USC00519397,20/04/2013,0,23.3
USC00519397,21/04/2013,0,22.8
USC00519397,22/04/2013,1.3,22.8
USC00519397,23/04/2013,0.3,24.4
USC00519397,24/04/2013,14,21.1
USC00519397,25/04/2013,0.3,24.4
USC00519397,26/04/2013,0,24.4
USC00519397,27/04/2013,0,23.3
USC00519397,28/04/2013,0,22.2
USC00519397,29/04/2013,0,24.4
USC00519397,30/04/2013,0,23.3
USC00519397,1/05/2013,0,25.6
USC00519397,2/05/2013,0,23.9
USC00519397,3/05/2013,0,28.9
USC00519397,4/05/2013,3.6,20.6
USC00519397,5/05/2013,3,20.6
USC00519397,6/05/2013,2.3,23.9
USC00519397,7/05/2013,0,22.2
USC00519397,8/05/2013,0,22.8
USC00519397,9/05/2013,0,25
USC00519397,10/05/2013,0,25
USC00519397,11/05/2013,0,24.4
USC00519397,12/05/2013,0,23.9
USC00519397,13/05/2013,0,25
USC00519397,14/05/2013,0,25.6
USC00519397,15/05/2013,0,25
USC00519397,16/05/2013,0,25
USC00519397,17/05/2013,0,25
USC00519397,18/05/2013,0.5,25.6
USC00519397,19/05/2013,1,22.8
USC00519397,20/05/2013,0.8,23.3
USC00519397,21/05/2013,0,21.7
USC00519397,22/05/2013,0,25.6
USC00519397,23/05/2013,0,26.1
USC00519397,24/05/2013,0,26.1
USC00519397,25/05/2013,0,25
USC00519397,26/05/2013,0,25
USC00519397,27/05/2013,0,25.6
USC00519397,28/05/2013,1,25
USC00519397,29/05/2013,0,25.6
USC00519397,30/05/2013,0.8,25
USC00519397,31/05/2013,0,26.1
USC00519397,1/06/2013,0.3,26.1
USC00519397,2/06/2013,0,25.6
USC00519397,3/06/2013,0,26.1
USC00519397,4/06/2013,0,25.6
USC00519397,5/06/2013,0,25.6
USC00519397,6/06/2013,0,26.1
USC00519397,7/06/2013,0,25
USC00519397,8/06/2013,0,25
USC00519397,9/06/2013,0,25
USC00519397,10/06/2013,0,25
USC00519397,11/06/2013,0,25
USC00519397,12/06/2013,0,25.6
USC00519397,13/06/2013,0,25
USC00519397,14/06/2013,9.4,24.4
USC00519397,15/06/2013,0,25.6
USC00519397,16/06/2013,0,25.6
USC00519397,17/06/2013,0,25
USC00519397,18/06/2013,0.3,25.6
USC00519397,19/06/2013,0,25.6
USC00519397,20/06/2013,1,22.8
USC00519397,21/06/2013,3,24.4
USC00519397,22/06/2013,1,25
USC00519397,23/06/2013,0.5,23.9
USC00519397,24/06/2013,8.9,24.4
USC00519397,25/06/2013,0.8,23.3
USC00519397,26/06/2013,0.3,23.9
USC00519397,27/06/2013,0,25
USC00519397,28/06/2013,0,24.4
USC00519397,29/06/2013,0.8,25
USC00519397,30/06/2013,0.3,25.6
USC00519397,1/07/2013,0,25.6
USC00519397,2/07/2013,0,25
USC00519397,3/07/2013,0.8,25
USC00519397,4/07/2013,0,25.6
USC00519397,5/07/2013,0,22.8
USC00519397,6/07/2013,0,24.4
USC00519397,7/07/2013,0,23.9
USC00519397,8/07/2013,0,26.1
USC00519397,9/07/2013,0,26.7
USC00519397,10/07/2013,0,26.1
USC00519397,11/07/2013,0.8,25
USC00519397,12/07/2013,0.3,26.1
USC00519397,13/07/2013,0,25.6
USC00519397,14/07/2013,0,25.6
USC00519397,15/07/2013,0,25.6
USC00519397,16/07/2013,0,25.6
USC00519397,17/07/2013,0,25.6
USC00519397,18/07/2013,0,25.6
USC00519397,19/07/2013,0,25.6
USC00519397,20/07/2013,0,25.6
USC00519397,21/07/2013,1.8,25.6
USC00519397,22/07/2013,0,26.1
USC00519397,23/07/2013,0,25
USC00519397,24/07/2013,,26.1
USC00519397,25/07/2013,0,25.6
USC00519397,26/07/2013,0,25.6
USC00519397,27/07/2013,0,25.6
USC00519397,28/07/2013,0.5,24.4
USC00519397,29/07/2013,1.5,25.6
USC00519397,30/07/2013,18.8,26.1
USC00519397,31/07/2013,0.3,26.1
USC00519397,1/08/2013,0.5,26.1
USC00519397,2/08/2013,0,25.6
USC00519397,3/08/2013,0,25.6
USC00519397,4/08/2013,0,25
USC00519397,5/08/2013,0,26.1
USC00519397,6/08/2013,0,26.1
USC00519397,7/08/2013,0,26.1
USC00519397,8/08/2013,0,26.1
USC00519397,9/08/2013,0,25.6
USC00519397,10/08/2013,0.8,24.4
USC00519397,11/08/2013,1.3,26.1
USC00519397,12/08/2013,0,26.1
USC00519397,13/08/2013,0,26.1
USC00519397,14/08/2013,0.5,25.6
USC00519397,15/08/2013,0,25.6
USC00519397,16/08/2013,0.3,24.4
USC00519397,17/08/2013,0,25.6
USC00519397,18/08/2013,0,25.6
USC00519397,19/08/2013,0,25
USC00519397,20/08/2013,0,23.3
USC00519397,21/08/2013,6.4,25
USC00519397,22/08/2013,0,26.1
USC00519397,23/08/2013,0,25
USC00519397,24/08/2013,0,26.1
USC00519397,25/08/2013,0,26.7
USC00519397,26/08/2013,0,26.7
USC00519397,27/08/2013,0,26.1
USC00519397,28/08/2013,0,24.4
USC00519397,29/08/2013,0,26.1
USC00519397,30/08/2013,0,25.6
USC00519397,31/08/2013,0,26.1
USC00519397,1/09/2013,0.5,25.6
USC00519397,2/09/2013,0,26.1
USC00519397,3/09/2013,0,26.1
USC00519397,4/09/2013,0,25
USC00519397,5/09/2013,0,23.3
USC00519397,6/09/2013,0,23.3
USC00519397,7/09/2013,3.6,23.9
USC00519397,8/09/2013,0.3,26.7
USC00519397,9/09/2013,0,26.1
USC00519397,10/09/2013,0,25.6
USC00519397,11/09/2013,0,26.1
USC00519397,12/09/2013,0.8,25.6
USC00519397,13/09/2013,0.5,25.6
USC00519397,14/09/2013,3.6,28.3
USC00519397,15/09/2013,0.3,26.1
USC00519397,16/09/2013,0,21.1
USC00519397,17/09/2013,0.5,24.4
USC00519397,18/09/2013,3.6,25.6
USC00519397,19/09/2013,0.5,25.6
USC00519397,20/09/2013,0,26.7
USC00519397,21/09/2013,0.5,25
USC00519397,22/09/2013,0.5,26.1
USC00519397,23/09/2013,0.3,25
USC00519397,24/09/2013,0.3,25.6
USC00519397,25/09/2013,6.4,26.1
USC00519397,26/09/2013,1.8,25.6
USC00519397,27/09/2013,0,26.1
USC00519397,28/09/2013,0,26.1
USC00519397,29/09/2013,2,25.6
USC00519397,30/09/2013,0.5,26.1
USC00519397,1/10/2013,0,26.1
USC00519397,2/10/2013,0,26.7
USC00519397,3/10/2013,0,27.2
USC00519397,4/10/2013,0,26.7
USC00519397,5/10/2013,0,23.3
USC00519397,6/10/2013,0,25.6
USC00519397,7/10/2013,0,26.7
USC00519397,8/10/2013,0,26.1
USC00519397,9/10/2013,0,26.1
USC00519397,10/10/2013,0,25.6
USC00519397,11/10/2013,0,25.6
USC00519397,12/10/2013,0,25
USC00519397,13/10/2013,0,24.4
USC00519397,14/10/2013,4.6,22.8
USC00519397,15/10/2013,0.5,23.3
USC00519397,16/10/2013,0,23.9
USC00519397,17/10/2013,0,23.3
USC00519397,18/10/2013,0,23.9
USC00519397,19/10/2013,0,21.7
USC00519397,20/10/2013,0,22.8
USC00519397,21/10/2013,0,22.2
USC00519397,22/10/2013,0,22.8
USC00519397,23/10/2013,0,23.3
USC00519397,24/10/2013,0,23.3
USC00519397,25/10/2013,0,26.7
USC00519397,26/10/2013,0,24.4
USC00519397,27/10/2013,0,24.4
USC00519397,28/10/2013,0.3,23.3
USC00519397,29/10/2013,0,25
USC00519397,30/10/2013,0,25.6
USC00519397,31/10/2013,0,25.6
USC00519397,1/11/2013,0,26.1
USC00519397,2/11/2013,0.5,25.6
USC00519397,3/11/2013,0,25
USC00519397,4/11/2013,0.3,23.3
USC00519397,5/11/2013,0,25
USC00519397,6/11/2013,0,22.8
USC00519397,7/11/2013,0.5,23.3
USC00519397,8/11/2013,0,23.3
USC00519397,9/11/2013,0.3,24.4
USC00519397,10/11/2013,50.3,22.2
USC00519397,11/11/2013,5.1,23.3
USC00519397,12/11/2013,0,20
USC00519397,13/11/2013,0,19.4
USC00519397,14/11/2013,0,24.4
USC00519397,15/11/2013,22.6,23.9
USC00519397,16/11/2013,0,25
USC00519397,17/11/2013,0,21.7
USC00519397,18/11/2013,0,23.3
USC00519397,19/11/2013,0,21.1
USC00519397,20/11/2013,0,22.2
USC00519397,21/11/2013,0,22.2
USC00519397,22/11/2013,0,20.6
USC00519397,23/11/2013,0,20.6
USC00519397,24/11/2013,0,18.9
USC00519397,25/11/2013,0,23.9
USC00519397,26/11/2013,0,24.4
USC00519397,27/11/2013,0,22.8
USC00519397,28/11/2013,0,23.3
USC00519397,29/11/2013,0,23.3
USC00519397,30/11/2013,4.6,25
USC00519397,1/12/2013,0,25
USC00519397,2/12/2013,51.1,21.7
USC00519397,3/12/2013,0.3,21.7
USC00519397,4/12/2013,0,20.6
USC00519397,5/12/2013,0,20
USC00519397,6/12/2013,0,20
USC00519397,7/12/2013,0,20.6
USC00519397,8/12/2013,0,21.1
USC00519397,9/12/2013,0,22.2
USC00519397,10/12/2013,0.8,24.4
USC00519397,11/12/2013,0,23.9
USC00519397,12/12/2013,0,20.6
USC00519397,13/12/2013,0.5,21.7
USC00519397,14/12/2013,0,21.7
USC00519397,15/12/2013,0,21.7
USC00519397,16/12/2013,27.9,20
USC00519397,17/12/2013,0.5,18.3
USC00519397,18/12/2013,0,21.1
USC00519397,19/12/2013,4.1,20.6
USC00519397,20/12/2013,2.3,20.6
USC00519397,21/12/2013,0.5,21.7
USC00519397,22/12/2013,0,19.4
USC00519397,23/12/2013,0,22.8
USC00519397,24/12/2013,1.3,23.3
USC00519397,25/12/2013,0.5,22.8
USC00519397,26/12/2013,0,19.4
USC00519397,27/12/2013,0,23.3
USC00519397,28/12/2013,0,23.9
USC00519397,29/12/2013,0,23.9
USC00519397,30/12/2013,0,23.3
USC00519397,31/12/2013,0,19.4
USC00519397,1/01/2014,0,18.9
USC00519397,2/01/2014,0,23.9
USC00519397,3/01/2014,19.3,18.3
USC00519397,4/01/2014,0,20.6
USC00519397,5/01/2014,0,20
USC00519397,6/01/2014,0,21.7
USC00519397,7/01/2014,0,21.1
USC00519397,8/01/2014,0,21.7
USC00519397,9/01/2014,0.8,18.3
USC00519397,10/01/2014,,22.2
USC00519397,11/01/2014,,21.1
USC00519397,12/01/2014,8.9,20.6
USC00519397,13/01/2014,0,20.6
USC00519397,14/01/2014,10.9,21.1
USC00519397,15/01/2014,0.3,18.9
USC00519397,16/01/2014,6.4,20.6
USC00519397,17/01/2014,0,19.4
USC00519397,18/01/2014,0,18.9
USC00519397,19/01/2014,0,18.9
USC00519397,20/01/2014,0,17.8
USC00519397,21/01/2014,0,22.2
USC00519397,22/01/2014,8.9,20.6
USC00519397,23/01/2014,0,14.4
USC00519397,24/01/2014,0,15
USC00519397,25/01/2014,0,22.2
USC00519397,26/01/2014,0,23.3
USC00519397,27/01/2014,3.6,20
USC00519397,28/01/2014,0.5,21.1
USC00519397,29/01/2014,6.9,21.1
USC00519397,30/01/2014,1,18.3
USC00519397,31/01/2014,0,20
USC00519397,1/02/2014,5.6,23.3
USC00519397,2/02/2014,9.7,19.4
USC00519397,3/02/2014,0,20.6
USC00519397,4/02/2014,12.7,20
USC00519397,5/02/2014,5.8,22.8
USC00519397,6/02/2014,2,22.2
USC00519397,7/02/2014,0.8,25
USC00519397,8/02/2014,0,21.1
USC00519397,9/02/2014,0,21.7
USC00519397,10/02/2014,0,21.7
USC00519397,11/02/2014,0,20.6
USC00519397,12/02/2014,0,21.7
USC00519397,13/02/2014,0,19.4
USC00519397,14/02/2014,0,23.3
USC00519397,15/02/2014,0.3,22.8
USC00519397,16/02/2014,0,22.2
USC00519397,17/02/2014,8.9,22.2
USC00519397,18/02/2014,0.8,22.2
USC00519397,19/02/2014,0,21.7
USC00519397,20/02/2014,0,21.1
USC00519397,21/02/2014,0,20.6
USC00519397,22/02/2014,0,20.6
USC00519397,23/02/2014,0,20
USC00519397,24/02/2014,0,20
